X,Y,Z,R,G,B
-85.3015979675293,29.80365675842285,8.51900005340576,114,135,102
-85.30158270874024,29.803652943725584,11.39999961853027,140,151,142
-85.30156744995118,29.80364912902832,13.4689998626709,178,182,162
-85.30158270874024,29.80365103637695,9.34799957275391,178,182,169
-85.30156744995118,29.803647221679686,11.64900016784668,178,182,162
-85.30155219116212,29.803645314331053,12.31999969482422,176,176,154
-85.30155982055665,29.803647221679686,10.26000022888184,176,176,154
-85.30155219116212,29.803645314331053,9.97000026702881,176,176,154
-85.30154456176759,29.80364340698242,9.93000030517578,176,172,149
-85.30153693237305,29.803641499633788,9.84799957275391,171,170,145
-85.30163611450196,29.80365675842285,11.0310001373291,146,153,122
-85.3016208557129,29.803654851074217,11.31999969482422,157,166,127
-85.30162848510743,29.803654851074217,10.55799961090088,146,153,122
-85.3016208557129,29.803652943725584,10.75899982452393,159,170,140
-85.3016208557129,29.803652943725584,9.76000022888184,159,170,140
-85.30161322631837,29.80365103637695,11.25899982452393,96,105,99
-85.30161322631837,29.80365103637695,10.51000022888184,96,105,99
-85.30160559692384,29.80364912902832,9.48799991607666,91,107,103
-85.3015979675293,29.803647221679686,8.87899971008301,91,107,103
-85.30157507934571,29.803641499633788,9.48799991607666,193,191,175
-85.30156744995118,29.803637684936522,10.03999996185303,182,182,164
-85.30155982055665,29.80363577758789,9.98799991607666,181,178,157
-85.30155219116212,29.80363577758789,9.70800018310547,180,175,155
-85.30154456176759,29.803633870239256,9.05900001525879,174,171,152
-85.3016208557129,29.803645314331053,9.57100009918213,159,170,140
-85.30154456176759,29.803626240844725,17.65999984741211,174,171,152
-85.30153693237305,29.803624333496092,17.9680004119873,166,164,139
-85.30155982055665,29.80363005554199,9.61999988555908,180,175,154
-85.30152930297852,29.80362242614746,17.72999954223633,166,164,139
-85.30152930297852,29.803624333496092,16.78800010681152,166,164,139
-85.30152167358399,29.80362242614746,16.63899993896484,150,158,135
-85.30160559692384,29.803631962890623,7.51900005340576,128,130,125
-85.3015979675293,29.80363005554199,8.02799987792969,153,158,135
-85.3015979675293,29.80363005554199,6.87900018692017,128,130,125
-85.30155982055665,29.80362242614746,17.69099998474121,186,181,165
-85.30155219116212,29.803620518798827,17.81900024414063,181,178,159
-85.30154456176759,29.803618611450194,17.32799911499023,174,176,155
-85.30153693237305,29.803614796752928,17.88899993896484,151,159,131
-85.30152930297852,29.803612889404295,17.57799911499023,151,159,131
-85.30152167358399,29.803612889404295,17.39800071716309,135,151,130
-85.30152167358399,29.80360907470703,10.18000030517578,135,151,130
-85.30161322631837,29.803626240844725,8.73900032043457,143,147,132
-85.30160559692384,29.803624333496092,7.51000022888184,152,154,136
-85.30161322631837,29.803624333496092,6.05900001525879,143,147,132
-85.3015979675293,29.803620518798827,8.86999988555908,168,166,151
-85.3015979675293,29.80362242614746,7.90999984741211,152,154,136
-85.30155982055665,29.803614796752928,17.74900054931641,191,186,170
-85.30159033813477,29.803618611450194,8.4980001449585,185,182,170
-85.30155219116212,29.803612889404295,17.92799949645996,175,174,151
-85.30154456176759,29.803610982055663,18.26099967956543,168,171,143
-85.30154456176759,29.803610982055663,17.17900085449219,175,174,151
-85.30153693237305,29.80360907470703,17.99799919128418,158,162,134
-85.30155219116212,29.803610982055663,13.54800033569336,175,174,151
-85.30152930297852,29.803607167358397,17.64800071716309,158,162,134
-85.30152167358399,29.803605260009764,17.48900032043457,141,154,121
-85.30152930297852,29.803605260009764,16.23100090026855,141,154,121
-85.30153693237305,29.803607167358397,11.79899978637695,151,158,129
-85.30152167358399,29.8036014453125,10.21100044250488,141,154,121
-85.3016208557129,29.803614796752928,8.23900032043457,125,136,116
-85.3016208557129,29.803614796752928,7.15999984741211,125,136,116
-85.3016208557129,29.803614796752928,6.16900014877319,125,136,116
-85.30160559692384,29.803610982055663,8.57999992370605,138,144,131
-85.30161322631837,29.803612889404295,7.17799997329712,138,144,131
-85.3015979675293,29.80360907470703,8.47999954223633,156,157,138
-85.30160559692384,29.803610982055663,7.2480001449585,156,157,138
-85.30156744995118,29.80360335266113,16.73999977111816,195,193,179
-85.30159033813477,29.803607167358397,8.78999996185303,175,173,155
-85.3015979675293,29.80360907470703,7.34000015258789,171,169,153
-85.30155982055665,29.8036014453125,17.22999954223633,176,176,157
-85.30159033813477,29.803605260009764,7.7480001449585,185,181,169
-85.30155219116212,29.803599537963866,17.52899932861328,169,167,145
-85.30153693237305,29.8035957232666,17.97999954223633,162,165,143
-85.30154456176759,29.803597630615233,16.77000045776367,162,165,143
-85.30155219116212,29.803599537963866,14.11800003051758,169,167,145
-85.30153693237305,29.8035957232666,17.17900085449219,145,152,132
-85.30154456176759,29.8035957232666,14.23999977111816,162,165,143
-85.30152930297852,29.803591908569334,17.19099998474121,125,141,114
-85.30153693237305,29.803593815917967,13.89900016784668,145,152,132
-85.30152167358399,29.8035900012207,16.9680004119873,125,141,114
-85.30152930297852,29.803593815917967,12.43000030517578,145,152,132
-85.30152930297852,29.803591908569334,11.00899982452393,145,152,132
-85.30152167358399,29.8035900012207,10.05799961090088,125,141,114
-85.30152167358399,29.80358809387207,9.73799991607666,155,157,131
-85.30162848510743,29.803610982055663,7.51000022888184,120,137,125
-85.3016208557129,29.80360907470703,8.02799987792969,125,136,116
-85.3016208557129,29.80360907470703,7.19899988174438,125,136,116
-85.30160559692384,29.803607167358397,9.4399995803833,160,166,142
-85.30160559692384,29.803607167358397,8.65900039672852,163,164,139
-85.30160559692384,29.803605260009764,8.34799957275391,160,166,142
-85.30160559692384,29.803605260009764,7.09899997711182,160,166,142
-85.30156744995118,29.803597630615233,17.28800010681152,203,201,185
-85.30155982055665,29.8035957232666,17.62100028991699,181,177,157
-85.30154456176759,29.803593815917967,17.79999923706055,169,167,145
-85.30155219116212,29.803593815917967,16.97999954223633,169,167,145
-85.30155982055665,29.8035957232666,14.6879997253418,181,177,157
-85.30153693237305,29.803591908569334,17.90999984741211,162,165,143
-85.30153693237305,29.8035900012207,17.48900032043457,163,163,139
-85.30154456176759,29.803591908569334,14.23999977111816,162,165,143
-85.30152930297852,29.80358809387207,17.31900024414063,155,157,131
-85.30153693237305,29.8035900012207,13.60900020599365,173,172,146
-85.30152167358399,29.803586186523436,16.6879997253418,155,157,131
-85.30152167358399,29.803586186523436,10.37800025939941,155,157,131
-85.30152167358399,29.803584279174803,9.78999996185303,155,157,131
-85.3016208557129,29.8036014453125,8.06799983978271,123,150,119
-85.30161322631837,29.803599537963866,8.61100006103516,180,182,157
-85.3016208557129,29.803599537963866,6.95900011062622,123,150,119
-85.30160559692384,29.8035957232666,8.90900039672852,177,182,155
-85.30160559692384,29.803597630615233,8.05900001525879,177,182,155
-85.30158270874024,29.803591908569334,13.5,184,179,161
-85.3015979675293,29.8035957232666,7.81799983978271,177,182,155
-85.30160559692384,29.8035957232666,6.26100015640259,177,182,155
-85.30156744995118,29.80358809387207,17.09000015258789,203,201,184
-85.30157507934571,29.8035900012207,13.52999973297119,201,196,186
-85.30155219116212,29.803586186523436,17.37100028991699,186,182,154
-85.30154456176759,29.803584279174803,17.45899963378906,177,172,148
-85.30155219116212,29.803584279174803,16.52899932861328,177,172,148
-85.30155982055665,29.803586186523436,13.85900020599365,186,182,154
-85.30153693237305,29.80358237182617,17.66900062561035,173,172,146
-85.30152930297852,29.803580464477538,17.24900054931641,179,174,155
-85.30154456176759,29.803580464477538,14.42000007629395,182,178,155
-85.30152930297852,29.803578557128905,16.95899963378906,184,182,163
-85.30153693237305,29.803580464477538,14.21000003814697,179,174,155
-85.30152930297852,29.803578557128905,13.56999969482422,179,174,155
-85.30153693237305,29.803580464477538,10.39099979400635,182,178,155
-85.30152930297852,29.803576649780272,10.47900009155273,179,174,155
-85.30152167358399,29.803576649780272,10.10999965667725,184,182,163
-85.30151404418946,29.80357474243164,9.48799991607666,182,180,159
-85.30161322631837,29.80358809387207,7.40999984741211,193,191,171
-85.30156744995118,29.803578557128905,13.25899982452393,202,200,185
-85.30155982055665,29.803576649780272,14.89000034332275,189,185,164
-85.30155982055665,29.803576649780272,13.43000030517578,189,185,164
-85.30155219116212,29.80357474243164,14.64900016784668,182,175,154
-85.30153693237305,29.803570927734373,16.75799942016602,177,174,152
-85.30154456176759,29.803572835083006,14.35900020599365,178,177,159
-85.30153693237305,29.803570927734373,14.29800033569336,177,174,152
-85.30155219116212,29.803572835083006,9.94900035858154,182,175,154
-85.30152930297852,29.80356902038574,13.46000003814697,177,174,152
-85.30154456176759,29.803570927734373,8.80000019073486,178,177,159
-85.30153693237305,29.80356902038574,8.61999988555908,178,177,159
-85.30155219116212,29.803565205688475,14.14000034332275,179,175,157
-85.30154456176759,29.803563298339842,13.72799968719482,181,175,152
-85.30153693237305,29.80356139099121,13.46000003814697,181,175,152
-85.30154456176759,29.80356139099121,8.37899971008301,176,176,154
-85.30154456176759,29.803559483642577,13.58800029754639,181,175,152
-85.30153693237305,29.80356139099121,13.73999977111816,181,175,152
-85.30155219116212,29.803567113037108,9.37899971008301,192,189,172
-85.30154456176759,29.803570927734373,8.81799983978271,178,177,159
-85.30155219116212,29.803567113037108,14.20100021362305,179,175,157
-85.30154456176759,29.803570927734373,14.28899955749512,178,177,159
-85.30153693237305,29.803570927734373,14.50899982452393,177,174,152
-85.30152930297852,29.803572835083006,13.64000034332275,179,174,155
-85.30152930297852,29.803572835083006,16.7180004119873,179,174,155
-85.30152167358399,29.80357474243164,16.85899925231934,184,182,163
-85.30155982055665,29.803576649780272,9.93000030517578,189,185,164
-85.30155219116212,29.803578557128905,9.98799991607666,182,175,154
-85.30155982055665,29.803576649780272,13.43900012969971,189,185,164
-85.30154456176759,29.803580464477538,10.22900009155273,182,178,155
-85.30155982055665,29.803576649780272,16.39800071716309,189,185,164
-85.30154456176759,29.803580464477538,14.48999977111816,182,175,154
-85.30154456176759,29.803578557128905,16.49900054931641,182,175,154
-85.30153693237305,29.80358237182617,14.42000007629395,173,172,146
-85.30154456176759,29.803580464477538,16.92900085449219,182,178,155
-85.30153693237305,29.80358237182617,17.69099998474121,163,163,139
-85.30152930297852,29.803584279174803,17.45000076293945,155,157,131
-85.30156744995118,29.803578557128905,12.77999973297119,202,200,185
-85.30155982055665,29.80358237182617,10.10999965667725,186,182,154
-85.30155219116212,29.803584279174803,8.90900039672852,177,172,148
-85.30155982055665,29.80358237182617,13.76799964904785,186,182,154
-85.30156744995118,29.803580464477538,16.82799911499023,202,200,185
-85.30155219116212,29.80358237182617,14.48999977111816,177,172,148
-85.30152930297852,29.80358809387207,10.32100009918213,163,163,139
-85.30155219116212,29.80358237182617,16.42900085449219,177,172,148
-85.30155219116212,29.803584279174803,17.35799980163574,177,172,148
-85.30154456176759,29.803586186523436,17.51099967956543,173,172,146
-85.30152930297852,29.80358809387207,17.57799911499023,163,163,139
-85.30152167358399,29.8035900012207,16.90999984741211,155,157,131
-85.30157507934571,29.803584279174803,12.74100017547607,201,196,186
-85.30155982055665,29.80358809387207,9.27799987792969,186,182,154
-85.30156744995118,29.803586186523436,13.25899982452393,203,201,184
-85.30155982055665,29.80358809387207,13.60000038146973,186,182,154
-85.30156744995118,29.803586186523436,16.64800071716309,203,201,184
-85.30155219116212,29.8035900012207,13.57900047302246,177,172,148
-85.30155982055665,29.80358809387207,17.05999946594238,186,182,154
-85.30154456176759,29.803591908569334,14.45100021362305,169,167,145
-85.30155219116212,29.8035900012207,17.59000015258789,186,182,154
-85.30153693237305,29.803593815917967,13.97799968719482,162,165,143
-85.30154456176759,29.803591908569334,17.70899963378906,169,167,145
-85.30153693237305,29.803593815917967,17.84900093078613,162,165,143
-85.30152167358399,29.8035957232666,17.19099998474121,125,141,114
-85.30160559692384,29.80358809387207,7.55900001525879,193,194,172
-85.3015979675293,29.8035900012207,7.73899984359741,179,176,159
-85.30158270874024,29.803593815917967,13.33800029754639,202,199,187
-85.30157507934571,29.8035957232666,12.58800029754639,202,199,187
-85.30157507934571,29.8035957232666,13.70100021362305,202,199,187
-85.30155982055665,29.803597630615233,13.50899982452393,203,201,185
-85.30155982055665,29.803599537963866,14.53899955749512,181,177,157
-85.30155219116212,29.803599537963866,13.68900012969971,176,176,157
-85.30155982055665,29.803597630615233,17.20899963378906,203,201,185
-85.30154456176759,29.8036014453125,13.90799999237061,161,167,142
-85.30155219116212,29.803599537963866,17.27899932861328,176,176,157
-85.30154456176759,29.8036014453125,17.54999923706055,161,167,142
-85.30153693237305,29.80360335266113,15.66100025177002,151,158,129
-85.30153693237305,29.80360335266113,17.55999946594238,151,158,129
-85.30152930297852,29.803605260009764,17.95899963378906,158,162,134
-85.3016208557129,29.803593815917967,6.65100002288818,162,174,140
-85.30161322631837,29.803593815917967,8.39999961853027,180,182,157
-85.30161322631837,29.8035957232666,7.31799983978271,180,182,157
-85.30160559692384,29.8035957232666,6.17799997329712,177,182,155
-85.30160559692384,29.8035957232666,7.94899988174438,177,182,155
-85.30160559692384,29.803597630615233,9.33899974822998,177,182,155
-85.3015979675293,29.803597630615233,8.44900035858154,179,176,159
-85.30159033813477,29.803599537963866,8.95800018310547,179,176,159
-85.30159033813477,29.803599537963866,7.90999984741211,185,181,169
-85.30155982055665,29.803605260009764,13.81099987030029,176,176,157
-85.30154456176759,29.80360907470703,10.86900043487549,175,174,151
-85.30156744995118,29.803605260009764,16.57799911499023,195,193,179
-85.30155219116212,29.803607167358397,13.54800033569336,161,167,142
-85.30155982055665,29.803605260009764,17.15999984741211,176,176,157
-85.30155219116212,29.803607167358397,17.95000076293945,176,176,157
-85.30154456176759,29.80360907470703,17.9680004119873,175,174,151
-85.30153693237305,29.803610982055663,17.9680004119873,168,171,143
-85.30152930297852,29.803612889404295,17.74900054931641,135,151,130
-85.30152167358399,29.803614796752928,16.70000076293945,135,151,130
-85.3016208557129,29.8036014453125,6.48899984359741,123,150,119
-85.3016208557129,29.8036014453125,8.44900035858154,123,150,119
-85.30161322631837,29.80360335266113,6.90999984741211,163,164,139
-85.30161322631837,29.80360335266113,8.66899967193604,163,164,139
-85.30160559692384,29.80360335266113,7.52899980545044,160,166,142
-85.30160559692384,29.80360335266113,9.19900035858154,160,166,142
-85.3015979675293,29.803605260009764,7.48000001907349,175,173,155
-85.3015979675293,29.803607167358397,8.81799983978271,175,173,155
-85.30159033813477,29.803607167358397,7.92799997329712,185,181,169
-85.30155982055665,29.803614796752928,17.59900093078613,191,186,170
-85.30155219116212,29.80361670410156,17.94099998474121,175,174,151
-85.30152930297852,29.803620518798827,17.92799949645996,166,164,139
-85.30152167358399,29.80362242614746,16.73100090026855,150,158,135
-85.30162848510743,29.803605260009764,7.82999992370605,128,146,114
-85.3016208557129,29.803607167358397,6.14799976348877,123,150,119
-85.3016208557129,29.803605260009764,8.26000022888184,123,150,119
-85.30161322631837,29.803607167358397,6.90100002288818,163,164,139
-85.30161322631837,29.803607167358397,8.39999961853027,163,164,139
-85.30160559692384,29.80360907470703,7.26000022888184,138,144,131
-85.30160559692384,29.80360907470703,9.29899978637695,138,144,131
-85.3015979675293,29.803610982055663,8.76000022888184,171,169,153
-85.30158270874024,29.803614796752928,8.15999984741211,183,182,170
-85.30156744995118,29.803618611450194,16.98999977111816,191,190,176
-85.30155982055665,29.803620518798827,17.48900032043457,186,181,165
-85.30153693237305,29.803624333496092,17.54999923706055,174,176,155
-85.30153693237305,29.803626240844725,17.76099967956543,166,164,139
-85.30162848510743,29.803614796752928,7.37900018692017,120,137,125
-85.30161322631837,29.803618611450194,6.30000019073486,143,147,132
-85.30161322631837,29.803618611450194,8.14999961853027,143,147,132
-85.30161322631837,29.803618611450194,6.86999988555908,143,147,132
-85.30161322631837,29.803618611450194,8.86999988555908,143,147,132
-85.30160559692384,29.803620518798827,7.54099988937378,152,154,136
-85.3015979675293,29.80362242614746,8.05900001525879,168,166,151
-85.30156744995118,29.803628148193358,9.07999992370605,188,184,168
-85.30155982055665,29.80363005554199,9.82100009918213,180,175,154
-85.30155219116212,29.803631962890623,9.70800018310547,180,175,155
-85.30151404418946,29.803639592285155,10.39099979400635,182,181,168
-85.30161322631837,29.803624333496092,6.08099985122681,143,147,132
-85.3016208557129,29.803624333496092,8.41899967193604,126,139,129
-85.30161322631837,29.803626240844725,8.70800018310547,143,147,132
-85.30160559692384,29.803628148193358,7.06799983978271,128,130,125
-85.3015979675293,29.803628148193358,7.82999992370605,153,158,135
-85.30156744995118,29.80363577758789,9.45800018310547,188,184,168
-85.30155982055665,29.80363577758789,9.97000026702881,181,178,157
-85.30154456176759,29.803639592285155,10.18000030517578,176,172,149
-85.30153693237305,29.803641499633788,9.89099979400635,174,172,150
-85.30152930297852,29.80364340698242,10.75899982452393,174,172,150
-85.30152167358399,29.803645314331053,10.43900012969971,174,168,156
-85.30152167358399,29.803645314331053,13.77999973297119,174,168,156
-85.30161322631837,29.803631962890623,7.65000009536743,142,143,129
-85.30157507934571,29.803641499633788,9.11999988555908,193,191,175
-85.30155982055665,29.80364340698242,10.30799961090088,181,178,157
-85.30155982055665,29.803645314331053,9.22900009155273,176,176,154
-85.30155219116212,29.803645314331053,10.11900043487549,171,171,145
-85.30155219116212,29.803645314331053,12.15799999237061,176,176,154
-85.30154456176759,29.803647221679686,12.42099952697754,171,171,145
-85.30153693237305,29.80364912902832,10.43900012969971,164,170,145
-85.30152930297852,29.80365103637695,10.27799987792969,174,168,156
-85.30152930297852,29.80365103637695,12.39000034332275,173,173,148
-85.30152167358399,29.803652943725584,14.45100021362305,174,168,156
-85.30152167358399,29.803652943725584,13.89900016784668,196,194,178
-85.30158270874024,29.803647221679686,8.62899971008301,178,182,169
-85.30157507934571,29.803647221679686,9.4399995803833,178,182,169
-85.30156744995118,29.80364912902832,9.51900005340576,178,182,162
-85.30155982055665,29.80365103637695,9.47000026702881,176,176,154
-85.30155982055665,29.80365103637695,11.80799961090088,176,176,154
-85.30155219116212,29.803652943725584,9.85999965667725,171,171,145
-85.30155982055665,29.80365103637695,13.54800033569336,176,176,154
-85.30155219116212,29.803652943725584,12.22900009155273,171,171,145
-85.30155219116212,29.803652943725584,13.83800029754639,171,171,145
-85.30154456176759,29.803654851074217,14.03899955749512,157,165,137
-85.30152930297852,29.803658665771483,12.10099983215332,170,164,153
-85.30152167358399,29.803660573120116,10.69900035858154,170,164,153
-85.30152167358399,29.803660573120116,14.2189998626709,170,164,153
-85.3016208557129,29.803645314331053,9.13799953460693,159,170,140
-85.3016208557129,29.803647221679686,9.97900009155273,159,170,140
-85.30161322631837,29.80364912902832,8.45800018310547,96,105,99
-85.30161322631837,29.80364912902832,10.5,96,105,99
-85.30160559692384,29.80364912902832,11.16800022125244,91,107,103
-85.3015979675293,29.80365103637695,9.37899971008301,101,119,108
-85.30159033813477,29.803652943725584,9.72900009155273,113,115,116
-85.30157507934571,29.80365675842285,8.29100036621094,187,187,173
-85.30158270874024,29.803654851074217,11.5310001373291,155,151,147
-85.30157507934571,29.80365675842285,11.42099952697754,187,187,173
-85.30156744995118,29.803658665771483,13.53899955749512,176,175,153
-85.30154456176759,29.80366248046875,9.96100044250488,139,147,119
-85.30156744995118,29.803658665771483,15.44999980926514,176,175,153
-85.30155982055665,29.803660573120116,13.99899959564209,165,170,143
-85.30155219116212,29.80366248046875,14.88000011444092,157,165,137
-85.30155219116212,29.80366248046875,13.85000038146973,139,147,119
-85.30154456176759,29.80366248046875,15.64799976348877,139,147,119
-85.30152167358399,29.803668202514647,10.57999992370605,154,158,140
-85.30154456176759,29.80366438781738,16.55100059509277,146,152,128
-85.30152930297852,29.803668202514647,15.17899990081787,156,164,137
-85.30151404418946,29.80367010986328,15.06900024414063,177,180,162
-85.30162848510743,29.803652943725584,8.57999992370605,146,153,122
-85.30162848510743,29.803652943725584,10.73799991607666,153,163,141
-85.3016208557129,29.803654851074217,9.75100040435791,157,166,127
-85.3016208557129,29.803654851074217,11.14999961853027,157,166,127
-85.30161322631837,29.803654851074217,10.25,126,141,104
-85.30161322631837,29.80365675842285,10.91800022125244,126,141,104
-85.30160559692384,29.803658665771483,9.65900039672852,114,135,102
-85.30160559692384,29.803658665771483,11.81999969482422,114,135,102
-85.3015979675293,29.803660573120116,10.03999996185303,113,115,116
-85.3015979675293,29.803660573120116,13.5,113,115,116
-85.30159033813477,29.80366248046875,11.71000003814697,155,151,147
-85.30158270874024,29.80366248046875,12.79899978637695,175,175,155
-85.30157507934571,29.80366438781738,11.26799964904785,190,192,172
-85.30156744995118,29.803666295166014,10.90900039672852,164,174,142
-85.30155982055665,29.803668202514647,9.08899974822998,144,163,130
-85.30156744995118,29.803666295166014,12.76799964904785,164,174,142
-85.30156744995118,29.803666295166014,15.63899993896484,164,174,142
-85.30155982055665,29.803668202514647,15.24899959564209,144,163,130
-85.30155982055665,29.803668202514647,16.42000007629395,144,163,130
-85.30155219116212,29.80367010986328,14.9689998626709,139,147,119
-85.30155219116212,29.80367010986328,16.98999977111816,139,147,119
-85.30153693237305,29.803672017211913,16.70000076293945,150,155,132
-85.30152930297852,29.803675831909178,14.67899990081787,165,168,143
-85.30163611450196,29.803658665771483,8.29100036621094,117,136,113
-85.30162848510743,29.803660573120116,8.76000022888184,146,153,122
-85.30162848510743,29.803658665771483,10.65900039672852,146,153,122
-85.3016208557129,29.803660573120116,8.97900009155273,157,166,127
-85.30161322631837,29.80366248046875,9.82999992370605,127,139,114
-85.30161322631837,29.80366248046875,11.47900009155273,127,139,114
-85.30160559692384,29.80366438781738,10.03999996185303,127,139,114
-85.30160559692384,29.803666295166014,10.71100044250488,130,135,113
-85.3015979675293,29.803668202514647,9.11999988555908,150,158,134
-85.3015979675293,29.803666295166014,11.19799995422363,150,158,134
-85.3015979675293,29.803666295166014,13.72799968719482,130,135,113
-85.30159033813477,29.803668202514647,13.83800029754639,150,158,134
-85.30158270874024,29.80367010986328,13.75,175,175,155
-85.30156744995118,29.803672017211913,11.19799995422363,163,173,145
-85.30155982055665,29.803675831909178,9.10999965667725,146,163,133
-85.30158270874024,29.80367010986328,15.63899993896484,175,175,155
-85.30156744995118,29.803673924560545,12.89900016784668,163,173,145
-85.30157507934571,29.803672017211913,16.45899963378906,190,192,172
-85.30156744995118,29.803672017211913,16.70000076293945,163,173,145
-85.30155982055665,29.803675831909178,16.59000015258789,146,163,133
-85.30154456176759,29.80367773925781,17.02899932861328,150,155,132
-85.30152930297852,29.803681553955077,14.60000038146973,175,170,149
-85.30153693237305,29.803679646606444,16.99900054931641,175,170,149
-85.30152167358399,29.80368346130371,14.92000007629395,166,166,147
-85.30163611450196,29.80366438781738,8.9399995803833,94,125,99
-85.30162848510743,29.803666295166014,9.61999988555908,133,144,113
-85.3016208557129,29.803668202514647,9.39099979400635,128,155,115
-85.3016208557129,29.803668202514647,10.90900039672852,128,155,115
-85.30161322631837,29.80367010986328,9.72000026702881,127,139,114
-85.30161322631837,29.803668202514647,11.86900043487549,127,139,114
-85.30161322631837,29.80367010986328,10.61900043487549,127,139,114
-85.30160559692384,29.803672017211913,9.89999961853027,130,145,117
-85.30160559692384,29.803672017211913,11.0310001373291,130,145,117
-85.30160559692384,29.803672017211913,13.56999969482422,130,135,113
-85.3015979675293,29.803673924560545,11.61900043487549,159,165,146
-85.3015979675293,29.803672017211913,13.92000007629395,159,165,146
-85.30159033813477,29.803675831909178,13.67000007629395,181,183,165
-85.30158270874024,29.80367773925781,13.67000007629395,192,190,169
-85.30157507934571,29.80367773925781,12.85999965667725,192,190,169
-85.30156744995118,29.803679646606444,11.36900043487549,163,173,145
-85.30158270874024,29.803675831909178,16.4680004119873,181,183,165
-85.30157507934571,29.80367773925781,16.60899925231934,192,190,169
-85.30155219116212,29.803681553955077,12.75,174,173,150
-85.30155982055665,29.803681553955077,16.84000015258789,174,173,150
-85.30155219116212,29.80368346130371,17.09900093078613,145,155,121
-85.30154456176759,29.803685368652342,17.29999923706055,156,161,133
-85.30153693237305,29.803687276000975,17.88899993896484,156,161,133
-85.30152930297852,29.803687276000975,18.28800010681152,175,170,149
-85.30152167358399,29.803689183349608,18.59000015258789,155,155,135
-85.30152167358399,29.80369109069824,17.92799949645996,155,155,135
-85.30163611450196,29.803673924560545,9.83899974822998,101,123,113
-85.30163611450196,29.803675831909178,8.55000019073486,115,142,105
-85.30163611450196,29.803673924560545,11.08899974822998,101,123,113
-85.30163611450196,29.803675831909178,10.26900005340576,115,142,105
-85.3016208557129,29.80367773925781,8.27799987792969,120,146,119
-85.30162848510743,29.803675831909178,10.75899982452393,115,142,105
-85.30161322631837,29.803679646606444,10.32999992370605,125,142,119
-85.30161322631837,29.80367773925781,12.36900043487549,125,142,119
-85.30161322631837,29.803679646606444,11.44799995422363,125,142,119
-85.30160559692384,29.803681553955077,9.97000026702881,156,162,142
-85.30161322631837,29.803679646606444,12.94799995422363,125,142,119
-85.3015979675293,29.803681553955077,11.05799961090088,156,162,142
-85.30160559692384,29.803681553955077,14.14900016784668,156,162,142
-85.3015979675293,29.803681553955077,13.03899955749512,156,162,142
-85.30159033813477,29.803685368652342,10.57999992370605,189,190,169
-85.30159033813477,29.80368346130371,13.15799999237061,162,166,153
-85.30158270874024,29.803685368652342,11.05799961090088,189,190,169
-85.30158270874024,29.803685368652342,13.75899982452393,189,190,169
-85.30158270874024,29.803685368652342,13.03899955749512,189,190,169
-85.30157507934571,29.803687276000975,11.15900039672852,183,185,161
-85.30158270874024,29.803685368652342,16.63899993896484,189,190,169
-85.30157507934571,29.803687276000975,17.16900062561035,183,185,161
-85.30155982055665,29.80369109069824,14.25899982452393,162,167,142
-85.30156744995118,29.803689183349608,17.27899932861328,178,178,162
-85.30155982055665,29.80369109069824,17.45899963378906,162,167,142
-85.30153693237305,29.803694905395506,13.7189998626709,173,173,150
-85.30155219116212,29.803692998046873,17.95000076293945,165,165,134
-85.30154456176759,29.803694905395506,18.1299991607666,173,173,150
-85.30153693237305,29.803694905395506,16.80999946594238,173,173,150
-85.30153693237305,29.80369681274414,18.1299991607666,170,171,152
-85.30152930297852,29.80369681274414,18.59900093078613,170,171,152
-85.30162848510743,29.80368346130371,8.14999961853027,177,180,161
-85.30162848510743,29.80368346130371,10.87800025939941,161,170,144
-85.3016208557129,29.803685368652342,9.07100009918213,177,180,161
-85.30161322631837,29.803685368652342,8.02799987792969,168,174,144
-85.3016208557129,29.803685368652342,10.51900005340576,177,180,161
-85.30161322631837,29.803687276000975,9.15900039672852,168,174,144
-85.30161322631837,29.803687276000975,11.03999996185303,168,174,144
-85.30160559692384,29.803689183349608,9.37899971008301,156,162,142
-85.30160559692384,29.803689183349608,12.89000034332275,156,162,142
-85.3015979675293,29.80369109069824,13.18900012969971,180,179,158
-85.3015979675293,29.803689183349608,15.48999977111816,180,179,158
-85.30159033813477,29.80369109069824,13.64900016784668,186,187,167
-85.30159033813477,29.80369109069824,15.67000007629395,180,179,158
-85.30158270874024,29.803694905395506,13.40799999237061,169,171,143
-85.30158270874024,29.803692998046873,16.42900085449219,186,187,167
-85.30156744995118,29.80369681274414,13.93900012969971,173,176,159
-85.30155219116212,29.803700627441405,11.2810001373291,153,154,126
-85.30156744995118,29.803694905395506,17.15999984741211,173,176,159
-85.30156744995118,29.80369681274414,17.58099937438965,173,176,159
-85.30155982055665,29.803698720092772,17.98900032043457,151,158,136
-85.30153693237305,29.803702534790038,14.09099960327148,156,163,133
-85.30154456176759,29.803700627441405,18.1299991607666,153,154,126
-85.30153693237305,29.803702534790038,16.35899925231934,156,163,133
-85.30154456176759,29.803702534790038,18.47100067138672,156,163,133
-85.30152930297852,29.80370444213867,18.52899932861328,160,170,142
-85.30152167358399,29.803706349487303,18.51099967956543,155,153,131
-85.30152167358399,29.803708256835936,17.55999946594238,172,173,149
-85.30160559692384,29.80369681274414,12.17099952697754,162,176,140
-85.30160559692384,29.80369681274414,12.57900047302246,164,172,141
